,timestamp,open,high,low,close,volume,daily_return,volatility,SMA_20,SMA_50,golden_cross,death_cross,upper_band,lower_band
166,2024-03-02,3433.42,3460.04,3390.01,3421.4,283984.9448,-0.0035037848448926656,0.02096160160856051,3014.4494999999997,2636.4154,True,False,3509.45564790334,2519.4433520966595
167,2024-03-03,3421.39,3491.8,3360.0,3487.81,341631.531,0.01941018296603736,0.018935437147842304,3055.8405000000002,2654.6077999999998,True,False,3564.3081647370564,2547.372835262944
168,2024-03-04,3487.8,3640.94,3423.78,3627.76,715360.6361,0.040125465550015615,0.020964303157003088,3105.2290000000003,2677.7056,True,False,3635.0626951356057,2575.395304864395
169,2024-03-05,3627.75,3822.04,3200.0,3553.65,1392904.864,-0.020428584029814623,0.02573687814295969,3144.171,2698.5429999999997,True,False,3686.0998896408505,2602.242110359149
170,2024-03-06,3553.66,3900.0,3499.4,3818.59,969494.71,0.07455433146201784,0.033344772534883556,3193.9710000000005,2723.1668,True,False,3791.6575442829035,2596.2844557170974
171,2024-03-07,3818.58,3933.81,3735.0,3868.76,540780.675,0.013138357351797358,0.030715397771674008,3247.319,2749.9382,True,False,3886.6378223628053,2608.0001776371946
172,2024-03-08,3868.76,3993.75,3820.0,3883.36,646399.2589,0.0037738190014371398,0.031238177456923075,3302.1904999999997,2778.1892,True,False,3962.7980924313088,2641.5829075686906
173,2024-03-09,3883.37,3942.0,3870.01,3905.21,254839.1386,0.0056265708046638885,0.030361520576632342,3353.3910000000005,2806.4534000000003,True,False,4035.0115226679295,2671.7704773320716
174,2024-03-10,3905.2,3964.67,3791.26,3878.47,356664.68,-0.006847263015305249,0.03194881029147221,3400.0745,2834.5826,True,False,4091.6867153338117,2708.4622846661887
175,2024-03-11,3878.47,4086.23,3722.95,4064.8,721554.5139,0.0480421403285316,0.03307748373049083,3452.5739999999996,2866.7376,True,False,4179.552277135819,2725.5957228641805
176,2024-03-12,4064.8,4093.92,3828.98,3979.96,632787.3941,-0.02087187561503645,0.03316103914064871,3503.1769999999997,2900.0527999999995,True,False,4228.997995449831,2777.3560045501677
177,2024-03-13,3979.97,4083.0,3932.23,4004.79,482305.7766,0.006238756168403636,0.021227330880119476,3554.8464999999997,2935.2965999999997,True,False,4268.297805793107,2841.3951942068925
178,2024-03-14,4004.79,4010.98,3723.0,3881.7,648237.5245,-0.030735694006427394,0.025219602705019013,3602.8195,2968.2302,True,False,4264.305019481079,2941.3339805189207
179,2024-03-15,3881.69,3934.02,3570.0,3742.19,947537.4071,-0.03594043846768158,0.028657838703147063,3640.298,2998.7012,True,False,4238.085611732668,3042.510388267331
180,2024-03-16,3742.19,3781.12,3468.8,3523.09,548288.1569,-0.05854860389237315,0.03440736442469294,3660.8230000000003,3023.8094,True,False,4208.401229166242,3113.2447708337586
181,2024-03-17,3523.09,3678.68,3412.0,3644.71,517790.9936,0.03452083256459515,0.03909320435652739,3684.2614999999996,3051.3448,True,False,4182.344127990889,3186.17887200911
182,2024-03-18,3644.7,3645.02,3454.09,3520.46,570901.2851,-0.03409050377121914,0.030864209911879027,3698.1665000000003,3076.616,True,False,4158.394580905197,3237.9384190948044
183,2024-03-19,3520.47,3548.09,3150.88,3158.64,1049629.6936,-0.10277634172806971,0.04401102398270794,3686.9435000000003,3093.4368,True,False,4188.603857078578,3185.283142921423
184,2024-03-20,3158.65,3535.24,3056.56,3516.53,1207322.8201,0.11330509333130734,0.07018306257960001,3695.7655,3116.9072,True,False,4177.5552876820675,3213.975712317932
185,2024-03-21,3516.53,3587.32,3412.0,3492.85,602755.2072,-0.0067339109861142,0.06994751902410261,3698.7365000000004,3141.1014,True,False,4174.408854386256,3223.0641456137446
186,2024-03-22,3492.84,3542.52,3250.0,3336.35,558848.888,-0.04480581759880897,0.07051231045783017,3694.4839999999995,3161.7427999999995,True,False,4181.969851342315,3206.9981486576835
187,2024-03-23,3336.35,3435.48,3270.08,3329.53,323675.9448,-0.0020441500442098803,0.0677647929398468,3686.5699999999997,3182.1521999999995,True,False,4192.9558138862685,3180.1841861137314
188,2024-03-24,3329.53,3471.22,3298.76,3454.98,260824.1408,0.03767799058725996,0.0680898568189732,3677.9310000000005,3205.322,True,False,4194.33740462007,3161.5245953799313
189,2024-03-25,3454.99,3666.0,3420.12,3590.42,548577.6942,0.03920138466792866,0.06861856595068493,3679.7695,3231.3346,True,False,4194.572229002495,3164.9667709975047
190,2024-03-26,3590.43,3678.86,3542.62,3587.33,499013.8384,-0.0008606235482200297,0.05036542889724061,3668.2065000000002,3257.0446,True,False,4180.26193636047,3156.1510636395305
191,2024-03-27,3587.32,3665.84,3460.02,3501.19,443195.3297,-0.024012287690287737,0.03052441673603508,3649.828,3279.6156,True,False,4157.945490913889,3141.71050908611
192,2024-03-28,3501.2,3611.78,3465.0,3560.49,404654.0311,0.016937098529357097,0.030990812872237736,3633.6845000000003,3302.3233999999998,True,False,4130.961910261956,3136.4070897380443
193,2024-03-29,3560.49,3584.37,3445.91,3509.74,323086.179,-0.014253656097896639,0.024603459630351706,3613.911,3324.1272000000004,True,False,4096.975608075082,3130.8463919249184
194,2024-03-30,3509.74,3565.81,3485.0,3505.64,216025.2634,-0.0011681776997726212,0.02454886881795637,3595.2695,3344.5088,True,False,4063.9070006885113,3126.6319993114885
195,2024-03-31,3505.65,3655.32,3505.09,3645.29,243464.9877,0.03983580744172244,0.02499826662499882,3574.2940000000003,3367.4098,True,False,3988.8816801378707,3159.70631986213
196,2024-04-01,3645.29,3645.95,3413.71,3503.8,408854.1225,-0.038814470179327265,0.026111648046006793,3550.486,3387.3415999999997,True,False,3919.128479683723,3181.8435203162767
197,2024-04-02,3503.8,3505.6,3212.0,3278.96,623264.6476,-0.06417032935669853,0.03471642508501547,3514.1945,3399.7210000000005,True,False,3834.2289897515307,3194.1600102484695
198,2024-04-03,3278.96,3367.4,3202.79,3310.83,410484.1933,0.009719545221655634,0.03514764164348342,3485.6509999999994,3413.1377999999995,True,False,3767.1907715122215,3204.111228487777
199,2024-04-04,3310.83,3443.93,3250.92,3327.4,356338.5716,0.00500478731919185,0.03404162986099188,3464.9115000000006,3424.1895999999997,True,False,3727.3437016726107,3202.4792983273906
200,2024-04-05,3327.39,3350.0,3210.0,3317.85,344556.7983,-0.0028701087936527925,0.034027466973484355,3454.6494999999995,3434.0948,True,False,3723.4761165139016,3185.8228834860975
201,2024-04-06,3317.85,3398.42,3306.68,3351.59,183312.2125,0.010169236101692514,0.034643033290654664,3439.9934999999996,3445.0906,False,True,3696.8875438780096,3183.0994561219895
202,2024-04-07,3351.59,3459.94,3344.08,3454.2,210459.0752,0.03061531989294619,0.032738248066289714,3436.6805,3458.456,False,True,3690.9002802130585,3182.4607197869414
203,2024-04-08,3454.2,3730.71,3406.36,3694.61,496841.3532,0.06959932835388805,0.040101264644707035,3463.4790000000003,3474.7241999999997,False,True,3707.065999212314,3219.8920007876864
204,2024-04-09,3694.61,3727.34,3450.46,3506.39,457592.252,-0.0509444839915445,0.036243991601269746,3462.972,3485.956,False,True,3706.135916436709,3219.8080835632913
205,2024-04-10,3506.4,3562.95,3411.82,3545.64,389404.9055,0.011193848944355933,0.036245120960293566,3465.6115,3496.5726,False,True,3711.2741882343407,3219.9488117656592
206,2024-04-11,3545.64,3618.3,3474.52,3502.52,338139.5534,-0.012161415146489718,0.03723776681093862,3473.9200000000005,3507.265,False,True,3712.307707825093,3235.532292174908
207,2024-04-12,3502.52,3552.4,3100.0,3237.43,697327.1174,-0.07568550643536653,0.049056576547065404,3469.315,3512.5856,False,True,3722.543105574062,3216.086894425938
208,2024-04-13,3237.42,3301.9,2852.0,3007.01,994971.2354,-0.07117373966386908,0.05485780669560507,3446.9164999999994,3514.2810000000004,False,True,3773.9696306120677,3119.863369387931
209,2024-04-14,3007.01,3174.23,2906.73,3155.11,737580.4666,0.0492515821364079,0.05776368208398407,3425.1510000000003,3517.5308,False,True,3769.476688168381,3080.8253118316197
210,2024-04-15,3155.11,3277.85,3023.19,3101.99,605430.8863,-0.01683618003809706,0.04549403999219387,3400.8839999999996,3517.3188,False,True,3764.929720344368,3036.838279655631
211,2024-04-16,3102.0,3128.01,2986.0,3084.22,526113.855,-0.0057285806853020205,0.04418291034504635,3380.0354999999995,3515.4844,False,True,3766.9356522479297,2993.1353477520693
212,2024-04-17,3084.21,3123.75,2914.47,2985.41,491897.5661,-0.032037273605644234,0.04252564178183041,3351.2815,3510.3453999999997,False,True,3766.1791577561958,2936.3838422438043
213,2024-04-18,2985.41,3094.4,2950.98,3064.4,389060.7133,0.026458677367597883,0.04655353896152834,3329.0145,3503.9713999999994,False,True,3755.737836599894,2902.2911634001066
214,2024-04-19,3064.4,3128.89,2865.18,3056.46,607850.4019,-0.002591045555410565,0.0390400505433748,3306.5555,3498.2988,False,True,3741.3433086449927,2871.767691355007
215,2024-04-20,3056.45,3171.88,3018.75,3155.79,242577.6371,0.03249838047937814,0.02932433716452112,3282.0805,3492.7459999999996,False,True,3690.9172954124942,2873.243704587506
216,2024-04-21,3155.79,3197.18,3116.49,3147.67,219970.5072,-0.0025730482700052626,0.02277464751934955,3264.274,3487.2714,False,True,3663.3560947281794,2865.1919052718204
217,2024-04-22,3147.66,3235.0,3129.15,3200.2,290879.9569,0.01668853469391629,0.022189897289843503,3260.3360000000002,3481.5192000000006,False,True,3660.361158177254,2860.3108418227466
218,2024-04-23,3200.19,3263.61,3152.0,3219.46,253914.2263,0.006018373851634395,0.021711125492625293,3255.7675,3473.3532,False,True,3655.4514234287117,2856.083576571288
219,2024-04-24,3219.46,3293.56,3104.9,3140.8,393314.3414,-0.024432668832661375,0.019553085611862548,3246.4374999999995,3465.0962,False,True,3647.7890892908804,2845.0859107091187
220,2024-04-25,3140.79,3191.64,3072.2,3155.8,352288.5502,0.004775853285787113,0.017663916633772807,3238.335,3451.8404000000005,False,True,3640.1590300115677,2836.5109699884324
221,2024-04-26,3155.81,3167.7,3102.0,3131.3,252522.655,-0.007763483110463265,0.018104893779742646,3227.3205000000003,3437.0912,False,True,3628.148729307112,2826.4922706928887
222,2024-04-27,3131.3,3285.0,3066.74,3255.56,323811.1919,0.03968319867147829,0.020108890545495316,3217.3885,3424.5352000000003,False,True,3604.1430934963505,2830.6339065036495
223,2024-04-28,3255.55,3357.4,3250.45,3263.45,304766.009,0.0024235461794590574,0.019898248431037872,3195.8305,3411.7,False,True,3512.2536522219993,2879.4073477780007
224,2024-04-29,3263.44,3286.95,3115.13,3216.73,421831.2912,-0.014316137829597397,0.020396108527793378,3181.3475,3398.4651999999996,False,True,3462.4661652512304,2900.2288347487693
225,2024-04-30,3216.74,3250.95,2921.0,3014.05,561717.4866,-0.06300808585115936,0.03129200518344868,3154.768,3377.4502,False,True,3387.1613259844344,2922.3746740155657
226,2024-05-01,3014.04,3023.24,2817.0,2972.46,624963.7773,-0.013798709377747631,0.030666873825986235,3128.2650000000003,3357.3002,False,True,3308.783667062157,2947.746332937844
227,2024-05-02,2972.46,3016.72,2893.26,2986.19,365939.7191,0.004619069726758296,0.03065652973875635,3115.703,3336.9282000000003,False,True,3299.1784709089648,2932.227529091035
228,2024-05-03,2986.19,3126.99,2958.32,3102.61,355825.8391,0.03898613283146757,0.03531542763872986,3120.4829999999997,3321.3463999999994,False,True,3296.880112054182,2944.0858879458174
229,2024-05-04,3102.61,3168.0,3092.85,3117.23,196263.9488,0.0047121616961203205,0.030826798994603766,3118.589,3308.8471999999997,False,True,3294.232495740072,2942.945504259928
230,2024-05-05,3117.24,3171.93,3072.99,3136.41,218760.2662,0.006152898566996967,0.031023580175963256,3120.31,3301.1135999999997,False,True,3295.943202112282,2944.676797887718
231,2024-05-06,3136.4,3221.4,3046.35,3062.6,355135.3027,-0.02353327530520566,0.03166222317826663,3119.2290000000003,3289.4714000000004,False,True,3296.059539027157,2942.3984609728436
232,2024-05-07,3062.59,3129.85,2998.0,3005.69,298796.6829,-0.018582250375497877,0.02117600284088132,3120.243,3279.1760000000004,False,True,3294.049276683956,2946.4367233160438
233,2024-05-08,3005.69,3038.15,2936.48,2974.21,266934.8125,-0.01047346865445209,0.02085513530807948,3115.7335,3275.4874,False,True,3300.0052891165487,2931.461710883451
234,2024-05-09,2974.2,3059.0,2950.77,3036.23,238561.7462,0.02085259615158308,0.02227383591659803,3114.722,3265.8814,False,True,3300.5790103006557,2928.8649896993447
235,2024-05-10,3036.24,3053.89,2878.03,2909.99,327855.8758,-0.04157787782875477,0.021115921006811086,3102.432,3254.2241999999997,False,True,3308.286401034485,2896.5775989655144
236,2024-05-11,2909.98,2945.67,2886.46,2912.45,138163.1087,0.000845363729772286,0.02074718059734584,3090.6710000000003,3245.7462000000005,False,True,3311.9431233803916,2869.398876619609
237,2024-05-12,2912.45,2955.2,2901.17,2929.29,107670.6323,0.005782073511991781,0.02070105231866266,3077.1254999999996,3237.7414000000003,False,True,3303.2805649653415,2850.970435034658
238,2024-05-13,2929.3,2996.4,2864.76,2950.99,368664.7648,0.007407938442421047,0.020514357407135822,3063.702,3227.6616000000004,False,True,3286.1246825426724,2841.279317457328
239,2024-05-14,2950.99,2960.6,2862.0,2881.93,269675.3037,-0.02340231583299157,0.02111419353251439,3050.7585000000004,3213.4918,False,True,3284.148871268949,2817.368128731052
240,2024-05-15,2881.93,3041.36,2863.75,3032.55,350254.3188,0.05226358724882285,0.030170355176837194,3044.596,3202.3962,False,True,3272.758391513277,2816.433608486723
241,2024-05-16,3032.55,3041.24,2922.8,2944.7,293874.1513,-0.02896901947206154,0.031163226303029718,3035.266,3191.2664,False,True,3263.7606225233994,2806.7713774766007
242,2024-05-17,2944.7,3120.0,2933.06,3092.01,357724.7731,0.05002546948755415,0.03195215608875021,3027.0885,3181.8968,False,True,3232.975295392147,2821.2017046078527
243,2024-05-18,3092.0,3146.98,3083.61,3122.94,199976.5456,0.0100032018007703,0.03174291347164612,3020.063,3174.1607999999997,False,True,3199.936123600193,2840.1898763998074
244,2024-05-19,3122.94,3136.64,3053.38,3071.19,166145.0102,-0.016570923552805983,0.03337261132262279,3012.786,3165.4718,False,True,3169.4351785924537,2856.1368214075464
245,2024-05-20,3071.2,3694.0,3047.67,3661.78,847107.8828,0.19230005307388987,0.07750470965323986,3045.1724999999997,3165.8016,False,True,3375.012649857321,2715.3323501426785
246,2024-05-21,3661.79,3841.54,3624.28,3789.6,952437.2694,0.034906520872362456,0.07337247718329104,3086.0294999999996,3171.5176,False,True,3552.2061769877832,2619.852823012216
247,2024-05-22,3789.59,3813.69,3653.15,3737.73,574938.3099,-0.013687460417986075,0.07602054203176678,3123.6065000000003,3180.6929999999998,False,True,3670.1320413023186,2577.080958697682
248,2024-05-23,3737.72,3949.29,3498.0,3783.61,1127866.076,0.012274829910132734,0.07194484201593458,3157.6565,3190.1486,False,True,3778.480063655994,2536.832936344006
249,2024-05-24,3783.6,3829.61,3626.1,3728.28,479418.4318,-0.014623600212495425,0.07432359866527934,3188.209,3198.1662,False,True,3858.803674564065,2517.6143254359345
250,2024-05-25,3728.28,3779.43,3709.03,3749.26,158711.8992,0.005627259755168534,0.07453037268074982,3218.8515,3206.7944,True,False,3934.007370452839,2503.6956295471614
251,2024-05-26,3749.25,3884.2,3731.17,3826.47,292208.2937,0.020593397097027122,0.07205872186959265,3257.0449999999996,3216.292,True,False,4017.23728272575,2496.8527172742492
252,2024-05-27,3826.47,3977.0,3823.37,3894.22,363717.6473,0.017705613790255814,0.018148607448139654,3301.4715000000006,3225.0924,True,False,4102.5663854313125,2500.3766145686886
253,2024-05-28,3894.21,3931.09,3773.9,3844.69,416249.8344,-0.012718849987930714,0.01554562613397986,3344.9955,3228.094,True,False,4165.57633424839,2524.41466575161
254,2024-05-29,3844.69,3888.55,3742.59,3767.43,334759.6348,-0.020095248251484565,0.01677488730676695,3381.5555,3233.3147999999997,True,False,4209.337368304493,2553.773631695507
255,2024-05-30,3767.44,3825.35,3702.58,3747.91,277034.2894,-0.0051812508792465906,0.01614894909417943,3423.4515,3237.3602,True,False,4235.40748852141,2611.49551147859
256,2024-05-31,3747.9,3849.94,3723.75,3762.29,273406.766,0.0038368050460122483,0.01507076426830538,3465.9435000000003,3242.5556,True,False,4253.89515486949,2677.9918451305102
257,2024-06-01,3762.29,3833.3,3752.67,3815.82,132687.2006,0.014228036647892628,0.015805948760255022,3510.2699999999995,3254.1233999999995,True,False,4270.35890250105,2750.1810974989494
258,2024-06-02,3815.82,3838.59,3752.62,3780.91,210295.4407,-0.009148754396171799,0.014073024391385662,3551.7660000000005,3269.6013999999996,True,False,4272.9135423138105,2830.61845768619
259,2024-06-03,3780.92,3849.99,3758.43,3767.06,248848.702,-0.0036631392971533394,0.011206826681340388,3596.0225,3281.8403999999996,True,False,4249.556041711586,2942.4889582884143
260,2024-06-04,3767.07,3831.65,3730.0,3810.23,232063.7468,0.011459865253008905,0.01201244214152042,3634.9064999999996,3296.0052,True,False,4237.863810849033,3031.949189150966
261,2024-06-05,3810.23,3887.47,3777.33,3865.99,273738.6035,0.014634287169015936,0.009906271131404245,3680.971,3311.6406,True,False,4196.309217398592,3165.6327826014076
262,2024-06-06,3866.0,3878.6,3760.0,3813.46,237504.1905,-0.013587722679054948,0.011542219434181572,3717.0434999999998,3328.2016000000003,True,False,4153.808592217749,3280.2784077822507
263,2024-06-07,3813.47,3841.39,3600.0,3678.32,362223.3594,-0.03543763406460276,0.018345617301820657,3744.8125,3340.48,True,False,4081.74791032601,3407.87708967399
264,2024-06-08,3678.31,3709.5,3660.08,3681.57,140550.8394,0.0008835555362229908,0.016883145994557456,3775.3315000000002,3352.9822,True,False,3897.4618359486244,3653.201164051376
265,2024-06-09,3681.58,3721.52,3666.36,3706.4,103451.102,0.0067444052401557375,0.01729277379584872,3777.5625,3363.9944,True,False,3892.369616389449,3662.755383610551
266,2024-06-10,3706.4,3713.67,3642.74,3667.85,156363.1846,-0.010400928124325581,0.017540446677098216,3771.475,3374.3979999999997,True,False,3896.0872233591185,3646.8627766408813
267,2024-06-11,3667.85,3673.0,3432.0,3497.33,439568.5978,-0.046490450809057116,0.022251212370292546,3759.4549999999995,3380.3406,True,False,3934.104198771583,3584.805801228416
268,2024-06-12,3497.33,3659.01,3462.07,3560.12,387043.774,0.01795369610531461,0.022936999282027633,3748.2805,3387.1538,True,False,3943.7770158902854,3552.7839841097143
269,2024-06-13,3560.13,3561.65,3428.0,3469.4,300230.8299,-0.025482287113917423,0.023551823482144713,3735.3365,3393.7258,True,False,3967.2907092990704,3503.3822907009294
270,2024-06-14,3469.4,3532.61,3362.26,3481.8,322316.4214,0.003574105032570607,0.021968436423163974,3721.9635000000003,3400.2457999999997,True,False,3979.920345699308,3464.0066543006924
271,2024-06-15,3481.8,3594.39,3473.1,3568.74,246649.5894,0.024969843184559526,0.025171882169507453,3709.077,3408.9946,True,False,3970.775031052626,3447.3789689473742
272,2024-06-16,3568.75,3653.79,3541.05,3624.41,149839.982,0.015599343185550119,0.026019529436925343,3695.5865,3416.3716000000004,True,False,3944.6092345592124,3446.5637654407874
273,2024-06-17,3624.41,3638.37,3463.39,3511.46,337805.6402,-0.031163692849318858,0.028116488647045693,3678.925,3421.3318,True,False,3930.5208052114153,3427.329194788585
274,2024-06-18,3511.47,3517.2,3355.0,3483.42,449913.3014,-0.007985282475095778,0.0219290976589607,3664.7245000000003,3426.6656,True,False,3927.1155780314516,3402.333421968549
275,2024-06-19,3483.42,3590.01,3465.65,3560.51,321500.0027,0.022130549861917315,0.022558331968996922,3655.3545,3437.5948,True,False,3918.6206316274584,3392.0883683725415
276,2024-06-20,3560.51,3625.96,3486.0,3513.08,329117.8453,-0.013321125344402995,0.0206338736232132,3642.8939999999993,3448.4072,True,False,3908.430028789399,3377.3579712105998
277,2024-06-21,3513.08,3547.55,3446.82,3518.5,342155.102,0.0015428057431086106,0.020621866658910727,3628.028,3459.0534000000002,True,False,3885.98355468659,3370.0724453134094
278,2024-06-22,3518.5,3521.19,3475.09,3495.75,115774.6157,-0.006465823504334223,0.01795571452031373,3613.7699999999995,3466.9162000000006,True,False,3867.6364489347093,3359.90355106529
279,2024-06-23,3495.76,3521.45,3406.38,3420.91,133411.4304,-0.021408853607952527,0.017058102111509037,3596.4625,3472.9898,True,False,3853.5043726384038,3339.4206273615964
280,2024-06-24,3420.91,3435.76,3240.0,3352.73,543370.4229,-0.01993036940463211,0.01492078127700756,3573.5875,3477.3161999999998,True,False,3831.9542997960007,3315.2207002039995
281,2024-06-25,3352.74,3430.88,3336.76,3394.91,240036.2236,0.01258079236920362,0.01651696993973007,3550.0335,3483.9624,True,False,3780.5520340441853,3319.5149659558147
282,2024-06-26,3394.91,3426.75,3325.01,3371.44,206949.3418,-0.00691329077943148,0.012027702172821302,3527.9325,3491.2774,True,False,3735.7493765625086,3320.115623437491
283,2024-06-27,3371.77,3477.0,3361.74,3450.44,201041.6609,0.02343212395890193,0.016395125202771525,3516.5385,3500.802,True,False,3714.387208842169,3318.689791157831
284,2024-06-28,3450.44,3487.7,3365.22,3380.15,221634.3435,-0.02037131496272937,0.017556331861431847,3501.4674999999997,3507.6803999999997,False,True,3692.1771200896123,3310.757879910387
285,2024-06-29,3380.15,3408.32,3371.86,3378.8,88329.7651,-0.00039939055959048453,0.01765490676189599,3485.0875,3517.0566,False,True,3657.037403460247,3313.1375965397533
286,2024-06-30,3378.8,3460.0,3352.66,3438.16,141221.6185,0.01756836746773982,0.017659110981015184,3473.603,3527.5707999999995,False,True,3623.4129415012912,3323.793058498709
287,2024-07-01,3438.16,3524.94,3423.78,3442.2,224273.2122,0.0011750471182259137,0.015141614852917361,3470.8465000000006,3537.829,False,True,3620.8468861433257,3320.8461138566754
288,2024-07-02,3442.2,3464.12,3402.0,3421.35,137932.7014,-0.006057172738364924,0.014992014352019032,3463.9080000000004,3547.2362,False,True,3609.2879669975187,3318.528033002482
289,2024-07-03,3421.35,3432.1,3251.0,3295.48,310408.451,-0.036789571368027185,0.020811556201519744,3455.2120000000004,3555.5071999999996,False,True,3618.866489137103,3291.5575108628977
290,2024-07-04,3295.49,3313.45,3050.34,3059.7,450402.5692,-0.07154648184786438,0.02971529100645919,3434.107,3556.0502,False,True,3674.2966886431977,3193.917311356802
291,2024-07-05,3059.7,3110.0,2810.0,2981.78,886994.3753,-0.025466549008072548,0.02988409330275905,3404.7590000000005,3556.7918,False,True,3710.2457485040395,3099.2722514959614
292,2024-07-06,2981.79,3081.78,2955.06,3066.83,214487.9713,0.0285232310901542,0.03429388946463009,3376.8799999999997,3556.2882,False,True,3699.267443793615,3054.4925562063845
293,2024-07-07,3066.83,3073.08,2922.24,2931.0,179892.7612,-0.04429003237871021,0.03298047931359615,3347.857,3552.4494,False,True,3719.9168172110913,2975.7971827889087
294,2024-07-08,2930.99,3097.06,2822.8,3019.01,500445.0105,0.030027294438758068,0.03781716782301082,3324.6364999999996,3551.4058,False,True,3718.4076333823955,2930.8653666176037
295,2024-07-09,3019.01,3115.2,3004.0,3066.65,280358.1424,0.01578000735340379,0.039809260863879106,3299.9435,3539.5032,False,True,3693.373876975854,2906.513123024146
296,2024-07-10,3066.65,3151.51,3024.0,3101.05,270827.0844,0.011217452268762251,0.0395285009476961,3279.3419999999996,3525.7322000000004,False,True,3668.912198503556,2889.7718014964435
297,2024-07-11,3101.06,3217.24,3054.76,3099.57,289229.32,-0.0004772577030360825,0.027889453073271942,3258.3954999999996,3512.9689999999996,False,True,3638.7636786167263,2878.027321383273
298,2024-07-12,3099.57,3157.89,3045.58,3133.88,185745.1825,0.011069277351374529,0.025134162296690167,3240.3019999999997,3499.9744,False,True,3607.3239339265074,2873.280066073492
299,2024-07-13,3133.89,3201.8,3113.37,3175.93,119302.4769,0.013417871775562418,0.02362202455378234,3228.053,3488.9274,False,True,3585.9335945004514,2870.1724054995484
300,2024-07-14,3175.93,3268.72,3163.67,3245.08,165430.7716,0.021773149911994416,0.009516861314409375,3222.6704999999997,3478.8438,False,True,3575.8631886931726,2869.477811306827
301,2024-07-15,3245.2,3493.63,3233.22,3483.39,314296.8452,0.07343732666066782,0.024119531060726975,3227.0945,3471.9822,False,True,3591.412430759149,2862.776569240851
302,2024-07-16,3483.2,3498.59,3346.55,3444.13,376128.7869,-0.011270630047166663,0.027061894610806887,3230.7290000000003,3462.9804,False,True,3602.4845727200573,2858.9734272799433
303,2024-07-17,3444.14,3517.0,3376.0,3387.05,297812.5162,-0.01657312586923254,0.029941026450372454,3227.5595,3453.8276,False,True,3592.4453205535656,2862.673679446434
304,2024-07-18,3387.05,3489.98,3367.2,3426.5,241950.3457,0.011647303700860645,0.029373112263009822,3229.877,3447.009,False,True,3599.4027103568483,2860.3512896431516
305,2024-07-19,3426.49,3540.27,3377.0,3503.53,299511.6422,0.022480665402013766,0.029449029587701278,3236.1135,3442.1214,False,True,3620.1472063756614,2852.0797936243384
306,2024-07-20,3503.53,3539.65,3480.0,3517.5,147510.8165,0.003987406986667663,0.029822390684814907,3240.0805,3437.2255999999998,False,True,3634.4033169099343,2845.7576830900657
307,2024-07-21,3517.5,3547.0,3411.4,3535.92,218890.9656,0.005236673773987288,0.029857745103950756,3244.7665,3431.6276000000003,False,True,3651.242845982339,2838.2901540176613
308,2024-07-22,3535.93,3562.82,3422.34,3439.6,207859.5043,-0.02724043530396625,0.017361047297355044,3245.679,3424.8014000000003,False,True,3653.902636175844,2837.4553638241564
309,2024-07-23,3439.61,3541.0,3389.0,3482.51,500568.7811,0.012475287824165626,0.01749326584995891,3255.0305,3419.1104000000005,False,True,3676.4143913052735,2833.646608694726
310,2024-07-24,3482.51,3487.82,3300.0,3335.81,275479.0506,-0.04212478930426622,0.023559683459509,3268.8360000000002,3409.6220000000003,False,True,3681.2717200519037,2856.400279948097
311,2024-07-25,3335.82,3342.5,3087.53,3175.48,494282.6398,-0.04806328897629064,0.028179416594236208,3278.5209999999997,3395.8118000000004,False,True,3671.1983206376362,2885.843679362363
312,2024-07-26,3175.47,3286.36,3171.0,3274.61,260237.4641,0.031217327774068826,0.03001543003171057,3288.91,3385.0348,False,True,3668.79145275515,2909.0285472448495
313,2024-07-27,3274.6,3327.59,3191.01,3249.01,231991.9037,-0.007817724858838138,0.02947675168597659,3304.8105000000005,3376.4486000000006,False,True,3646.2958114187077,2963.3251885812933
314,2024-07-28,3249.0,3284.3,3198.11,3270.16,103529.8329,0.00650967525492363,0.02959660045703203,3317.368,3368.2204,False,True,3632.0183323473693,3002.7176676526306
315,2024-07-29,3270.16,3396.77,3258.0,3317.66,318471.5055,0.014525283166572978,0.029919343618250244,3329.9185000000007,3360.4456,False,True,3621.651333456977,3038.185666543024
316,2024-07-30,3317.66,3366.4,3233.18,3279.21,197277.1641,-0.011589493799846862,0.028977422952578012,3338.8265,3352.6728000000003,False,True,3611.3842607368547,3066.2687392631456
317,2024-07-31,3279.2,3350.0,3213.75,3232.74,233711.3352,-0.014171096087167379,0.025201930788656016,3345.4849999999997,3347.381,False,True,3599.2941664803834,3091.675833519616
318,2024-08-01,3232.74,3242.57,3080.02,3203.4,323285.6105,-0.009075892277139452,0.016799532749121937,3348.9610000000002,3340.2466,True,False,3592.25441669332,3105.6675833066806
319,2024-08-02,3203.4,3218.6,2967.0,2989.61,385704.0395,-0.06673846538053319,0.026047103204427633,3339.6450000000004,3330.6508000000003,True,False,3621.9729796712627,3057.317020328738
320,2024-08-03,2989.61,3018.02,2859.0,2903.64,344595.3157,-0.028756259177618593,0.026599776964388703,3322.5730000000003,3319.0876000000003,True,False,3664.0702992480005,2981.075700752
321,2024-08-04,2903.65,2935.46,2630.0,2688.92,512064.2612,-0.07394856111639181,0.032233531722042706,3282.8495000000003,3301.4912,False,True,3717.661452940573,2848.0375470594277
